File Name,Recording timestamp Mean,Eye movement type index Mean,Gaze point X std,Gaze point Y std,Gaze point left X std,Gaze point left Y std,Gaze point right X std,Gaze point right Y std,Fixation point X std,Fixation point Y std,Gaze event duration max,Presented Media width max,Presented Media height max,Presented Media position X (DACSpx) max,Presented Media position Y (DACSpx) max,Original Media width max,Original Media height max,Pupil diameter left max,Pupil diameter right max,Gaze direction left X std,Gaze direction left Y std,Gaze direction left Z std,Gaze direction right X std,Gaze direction right Y std,Gaze direction right Z std,Eye position left X (DACSmm) std,Eye position left Y (DACSmm) std,Eye position left Z (DACSmm) std,Eye position right X (DACSmm) std,Eye position right Y (DACSmm) std,Eye position right Z (DACSmm) std,Gaze point left X (DACSmm) std,Gaze point left Y (DACSmm) std,Gaze point right X (DACSmm) std,Gaze point right Y (DACSmm) std,Gaze point X (MCSnorm) std,Gaze point Y (MCSnorm) std,Gaze point left X (MCSnorm) std,Gaze point left Y (MCSnorm) std,Gaze point right X (MCSnorm) std,Gaze point right Y (MCSnorm) std,Fixation point X (MCSnorm) std,Fixation point Y (MCSnorm) std,Validity left count,Validity right count,Eye movement type count
EyeT_group_dataset_II_image_name_grey_blue_participant_26_trial_3.csv,40167209.52959064,109.54456140350877,267.3036249286515,206.2268308798827,272.2592128561921,207.23592702320656,271.2703723980751,206.63774012310168,243.90016016443636,201.4696663131608,733.0,1662.0,1080.0,129.0,0.0,640.0,416.0,123,112,1932.420759546984,1931.2678367852184,1334.9949115643258,2000.5161586831928,1912.6646795465192,1315.9600843259277,45.15763710873407,59.84795269765041,82.08842869540577,43.40811988246151,81.11752679682178,100.01378645785968,565.1369131076573,640.6128077833706,541.5294211544775,620.050591067632,918.5873093712833,1185.2987316085307,912.7734656823384,1154.4488117992012,886.2238388881232,1142.690374133467,43.863813908485554,48.3523562612456,8550,8550,8550
EyeT_group_dataset_II_image_name_grey_blue_participant_28_trial_1.csv,34145320.27236932,120.6377460964019,368.7624468607988,250.91394835210104,365.47826611568615,256.73331173689274,347.629212875604,232.05200896632775,322.82427615936854,247.05645349432515,4311.0,1662.0,1080.0,129.0,0.0,640.0,416.0,99,105,1375.3660426208112,1344.6856744796671,943.7254554080318,1098.034904874538,1004.3391390612315,686.0386281541037,71.63847141304736,77.7373302889082,159.5858496587807,64.74997108335917,72.25150171081357,188.0965713930709,609.9607443314111,610.4340786390532,546.0099860738218,457.16135139533134,637.4335956947933,669.3892284309766,606.0329374777067,655.6544577446441,485.7390494999089,455.8622801007586,20.19069162057581,21.9110135857192,7365,7365,7365
EyeT_group_dataset_II_image_name_grey_blue_participant_28_trial_3.csv,36246403.25304796,155.52763478732052,238.4123096944748,253.89992558886345,235.3541575950248,254.19360199937643,235.32078169976592,216.90701268472225,239.5399137605825,260.87520203396934,1210.0,1662.0,1080.0,129.0,0.0,640.0,416.0,117,101,1667.0073589157876,1694.2166609248536,897.1560466869241,1182.842734864505,1156.1795897458758,640.726624838793,37.13974356259812,35.937205491846775,56.97458751774811,31.446075729184287,38.250795153400425,56.625691430958575,498.417471368154,649.3467537950792,470.4607695533675,495.0070463349454,790.3407892163034,1087.885367535443,765.5884887668992,1052.238687418112,607.4525276710547,729.8384169096427,45.204242293762846,44.51077528779936,7382,7382,7382
EyeT_group_dataset_II_image_name_grey_blue_participant_2_trial_0.csv,77935225.19207485,304.90987892129885,248.4527461088508,221.15627367721876,248.5919990397064,225.3747366006066,249.0953977760096,217.06950049329865,231.56328103824683,209.74039508217604,833.0,3415.0,3415.0,129.0,0.0,3415.0,3415.0,152,166,1568.4050685553302,1619.2327768091748,831.8510422668634,1553.6845475508694,1548.850262905627,722.8699136662914,149.78629643789995,130.91661280406933,446.3119304104686,150.05539646332582,114.912581067523,441.6655400796772,543.15423290773,640.2356821051128,530.5372307223535,626.3872813659701,879.269508735501,1149.8967640490378,856.7652937658738,1124.826552387204,835.4449146729589,1046.7522015773536,49.47964330723936,50.79602121952222,7268,7268,7268
EyeT_group_dataset_II_image_name_grey_blue_participant_2_trial_1.csv,10352286.811447812,39.8361391694725,295.27373798350806,311.39332894515,298.5270901550026,318.10569176026866,280.5196212790583,306.1165514533364,301.97946634798626,289.9421602157417,525.0,3415.0,3415.0,129.0,0.0,3415.0,3415.0,104,111,220.12625646198936,229.3277729924309,198.8318177479404,214.18050952269917,222.712149035219,178.17472523238447,13.736424590175211,18.38345689494814,38.659982763407,13.30726000220612,31.43301411289796,59.10510393902776,139.54024863698646,165.34964663003194,148.92043594930885,160.14302943397504,158.84532523740643,203.31661798322227,142.8122694995094,179.28733356443604,163.09548398732716,194.79049790058815,5.946291306978155,6.253567866479832,891,891,891
EyeT_group_dataset_II_image_name_grey_blue_participant_2_trial_2.csv,12518670.751173709,46.44444444444444,185.24802749921105,158.2944267155717,178.60506040753972,161.42612416101844,189.9500094318836,158.56941350041777,178.56848132591855,156.71549455489085,908.0,3415.0,3415.0,129.0,0.0,3415.0,3415.0,78,78,158.9043913633495,169.7093275609385,138.8227520674447,166.60233779952804,166.33918818567085,132.5251109001914,25.6520218759352,25.204352666765708,41.442103260399215,26.076414642570413,29.041721174402507,48.9737700099622,96.65523611371124,121.5185790613057,101.73554455401222,122.61264170351518,118.73430643148622,152.87904790021278,118.69315757074104,149.69150086099256,127.37518877115848,146.2582978685307,5.050648346434839,5.453155305148601,639,639,639
EyeT_group_dataset_II_image_name_grey_blue_participant_2_trial_4.csv,118250821.82723844,620.866049082963,362.7292014005898,262.0172242980382,364.8384227762296,261.73290274008195,369.14279169901744,261.5655326185236,372.7122540102347,265.993726458449,839.0,3415.0,3415.0,129.0,0.0,3415.0,3415.0,179,199,4941.171243554264,4630.634953552306,1457.6349033826314,4973.57445945086,4367.729604848691,1255.8228190532425,164.1794049558386,98.4573773346209,508.95549758261154,171.4981868795931,95.14189724106468,479.60766466843046,1092.2433870563116,922.9712086328714,1086.548610488002,896.3324750093489,1582.671704526059,2013.2612518566923,1580.1965544006252,2004.6770894507583,1567.086901391236,1967.603048459094,170.27515511299083,184.2742127438917,26771,26771,26771
EyeT_group_dataset_II_image_name_grey_blue_participant_30_trial_1.csv,36075883.08745492,90.72617207624936,294.9286398851568,255.3214865896289,290.6815345088762,260.252057782429,293.00349373442015,250.60261636156272,296.048033045347,255.12472401379935,1525.0,1662.0,1080.0,129.0,0.0,640.0,416.0,223,226,1781.4196626801445,1735.3279406827494,1156.5544370850737,1851.8666832422973,1774.179652431971,1164.2012466901624,93.2558132931534,159.85188865255935,204.99071744983013,97.50674199890118,145.30542377830142,200.70390152159575,679.034009516923,713.6333820274981,651.0180726113445,703.2603393633175,1004.1301463955256,1194.0235089172943,991.618525808077,1154.6192685912183,983.041988864132,1202.9252859884402,39.77297098603101,39.19238049640552,7764,7764,7764
EyeT_group_dataset_II_image_name_grey_blue_participant_30_trial_3.csv,37529213.2819583,114.0499935241549,282.9675826073096,215.7954629253876,285.09949217063723,220.91765967333475,283.7741757967833,207.14397768558285,286.2745549355872,214.4251956597194,1106.0,1662.0,1080.0,129.0,0.0,640.0,416.0,224,240,1824.2558080087929,1780.630584761606,1126.150408553723,1873.3991671885924,1784.5124238750816,1126.0397132685248,106.50654732551948,215.07949038764676,214.62096825186435,106.88678614610062,187.07517980962308,200.3246487025527,643.2421700440477,627.78596852297,623.5330210544673,610.320770895011,1004.1036805435868,1175.9297968616545,992.3471494194696,1108.5812255509118,994.059049712262,1126.4938980557947,47.88531335252147,50.95317227189236,7721,7721,7721
EyeT_group_dataset_II_image_name_grey_blue_participant_32_trial_0.csv,35990374.81381588,278.408834457135,179.97792019288738,252.0057955930668,176.18243378316828,255.0720968873065,176.2880672841506,248.5430414693206,167.2594414473205,239.2338111262097,675.0,1662.0,1080.0,129.0,0.0,640.0,416.0,207,182,1572.9710279224369,1692.1262122627847,1282.3316073205167,1602.9612114045324,1665.7242219129778,1232.3208941586322,50.26579696123205,156.70844434441727,70.43116864729832,49.642049975454526,149.5250789808319,81.19194042219641,382.3825969132811,598.4436624783062,383.6041795898104,548.1829075931889,721.9836469249285,1134.6574208633012,689.3076737115996,1161.0627506105411,688.9073540932603,1063.1475549758077,51.60849590409288,53.97954163889189,7267,7267,7267
EyeT_group_dataset_II_image_name_grey_blue_participant_34_trial_1.csv,33685500.6812749,63.068278609699135,74.69651351760044,76.40432350687712,76.66325265393031,76.68529169135768,73.25955725511852,76.51715624825401,75.79392358111429,75.45329959643583,3167.0,1662.0,1080.0,129.0,0.0,640.0,416.0,110,92,1493.954205801186,1563.3250903422934,700.02171592774,1433.3407645887737,1545.0821124452837,719.4326933045176,6.096327818680458,10.231154146667894,14.651372740699308,6.022750679944,9.54933301594536,10.59285544097324,171.8609188689721,307.45534385215245,162.22418685631723,332.0145727434871,330.939496114804,581.8180091631916,351.7748899490854,585.9663958049089,331.7324757131727,574.4564906366305,23.755475660205096,26.114317027163565,7279,7279,7279
EyeT_group_dataset_II_image_name_grey_blue_participant_34_trial_3.csv,33967764.09813852,119.05844511360526,304.324788813512,300.1757364940492,316.2851758186056,309.54914497020786,303.1138744544879,294.7082767133919,272.19344005483833,300.35700424122024,758.0,1662.0,1080.0,129.0,0.0,640.0,416.0,134,130,1581.7784656167014,1683.2130052450757,1366.8994191392717,1737.0931523692125,1763.3411285655804,1429.1962161036715,18.86994081929024,57.68976388260856,96.44196602674116,24.189364086706227,43.53896565043743,75.67048677816204,660.6017076289833,714.1582457471151,640.0586767181818,712.232548528826,1024.9375208354952,1269.0167275310537,977.1141744095106,1216.528527144252,995.530207039237,1251.513177766518,35.17560469077579,36.852690064913375,7306,7306,7306
EyeT_group_dataset_II_image_name_grey_blue_participant_36_trial_1.csv,35707177.8412044,144.77786106946527,411.2847411445482,267.2098573640741,424.5642640610973,266.5271469367416,415.32048806639744,275.0255781693008,408.26424603461504,260.73468419049976,625.0,1662.0,1080.0,129.0,0.0,640.0,416.0,127,97,1626.39115917215,1644.6832473700206,1406.8938531845886,1765.7911083368967,1678.092110673252,1415.9797179565674,65.81057834731986,73.70158933896539,166.93491294265075,69.50007323409174,58.57719817050108,184.4659927546151,860.3499613048093,571.4850927407368,847.0998873132852,579.9582326279947,1235.3551597188527,1238.4749655362343,1123.5254688099922,1155.8428058048903,1181.6198285093835,1183.00388620065,55.82182137132608,55.62995784814417,8004,8004,8004
EyeT_group_dataset_II_image_name_grey_blue_participant_38_trial_0.csv,34954045.11806582,163.0030893216924,222.0237720557943,116.10729140108177,217.1855043003999,114.717863925314,229.8937419022288,121.3413732369415,226.43271703500005,112.2757632332672,908.0,1662.0,1080.0,129.0,0.0,640.0,416.0,104,109,1582.6792184799317,1422.665939573351,634.9448001896274,1653.4157273825235,1538.3733128483825,528.5097664904366,66.7809455720918,61.670711378466834,80.29298809679473,66.10908917091064,62.17228691287388,77.26889432970475,347.6738038942699,282.508889883461,350.4427709604352,264.5817594073213,626.0455261161146,611.5054054290155,623.7234388525757,588.6278272727365,629.9318195830089,680.8903590250508,56.0019884495188,56.04832722823366,7445,7445,7445
EyeT_group_dataset_II_image_name_grey_blue_participant_38_trial_2.csv,35096946.58833219,109.82525737817431,278.9354480076503,246.528292290723,281.8939776069896,247.03854048662356,277.02880695795307,246.9876422286068,279.8553576694417,246.9875560719337,2058.0,1662.0,1080.0,129.0,0.0,640.0,416.0,111,114,1795.2083211111983,1711.4041309418064,1176.1199265500154,1754.6562128853684,1701.209034714584,1146.71119400075,57.91943122973635,75.39487216626459,91.49634878405357,55.516812074059615,95.04910870819155,96.858307375824,586.1453390431207,635.2730270473954,583.4654249573076,628.897537209976,957.7913661229938,1147.101694064212,956.352469044476,1144.3874325204058,954.5974275277312,1158.529294926641,48.99267141467623,52.8776692883794,7285,7285,7285
EyeT_group_dataset_II_image_name_grey_blue_participant_40_trial_2.csv,29701231.310195576,96.9278614940686,325.5642882234453,235.30648203849435,326.7733151939737,235.39035822213785,326.0904916883237,235.35904647349304,324.66978963238074,234.2083852911664,2208.0,1662.0,1080.0,129.0,0.0,640.0,416.0,161,151,1634.1056965251162,1552.5561500815556,1147.36206283221,1630.8610983182805,1544.7155264779612,1132.3884358311716,39.17667163416665,28.411038442985696,55.5542064359959,37.60335015858161,34.72227975328653,53.64395549784792,700.8038670348577,595.9415969039858,627.4837803005524,612.94384688219,939.1546064342448,985.7521085526442,949.7117081473652,987.2495933378328,954.5903454289148,960.972705059968,40.96578212248434,43.458586981330605,6238,6238,6238
EyeT_group_dataset_II_image_name_grey_blue_participant_40_trial_3.csv,31343549.42310137,94.52256116936763,320.33509439166403,189.2435790299916,317.355491918891,188.79081608444116,320.7670599906518,189.4491091933292,317.5778910109264,190.2338911276209,1633.0,1662.0,1080.0,129.0,0.0,640.0,416.0,109,108,1628.8212512719615,1533.492012514591,1087.6909413397973,1631.4519055112776,1536.8795815130795,1096.1190737863585,55.83547342710903,63.554661598219376,66.70633468508976,55.856586156653634,44.84738216847095,64.7512952770849,656.739859793521,547.9543259731439,632.8382987895537,584.3549112851805,974.3531725320112,946.125630481835,986.586732589758,927.9146558012392,981.043232581225,959.0213893251972,38.78648782189169,42.64269416548424,6294,6294,6294
EyeT_group_dataset_II_image_name_grey_blue_participant_42_trial_0.csv,33546084.336511247,147.49292417697006,135.37839279021497,126.1829604427754,128.1719146051227,125.00791410932678,106.3773920782682,117.56779523836636,93.7432756764976,106.54460791503676,725.0,1662.0,1080.0,129.0,0.0,640.0,416.0,157,161,1290.5916262631326,1283.550574603552,616.6513446374,1347.8932779525064,1349.1640983960217,570.6757875838272,44.61005937595695,33.84427573317584,79.08970293616557,45.038335385515936,62.22101152189163,76.22566724274913,296.62358465611777,456.7961162680157,250.03276604959075,400.59959158242526,592.4989148603514,742.1399525537503,561.2148143725126,710.6594183450414,488.483219954046,741.1099049533719,43.605234072635554,45.541274488846966,6713,6713,6713
EyeT_group_dataset_II_image_name_grey_blue_participant_42_trial_1.csv,30377538.7990438,81.4080814312153,130.41901495879824,123.28524103008505,112.18910121355376,119.06750454140624,118.22158202348142,124.78427800085284,104.4142444529122,116.1213967977736,1683.0,1662.0,1080.0,129.0,0.0,640.0,416.0,139,140,1243.9669949676563,1265.5796098384888,521.2968985815256,1308.9653707219716,1313.3277786452386,485.7013856430192,23.05480477019174,19.13317941427334,43.01348565229878,23.042969773195622,33.97673320853699,41.22973963390874,268.1016902166496,429.0390927296434,283.16494957615345,390.0504400223196,539.5849171574392,710.4108070088176,507.0302561043545,707.935399543907,529.7172276473422,720.4884496354521,33.982876957599245,33.05272502356636,6484,6484,6484
EyeT_group_dataset_II_image_name_grey_blue_participant_44_trial_1.csv,42466819.05607578,112.00130662020906,306.16128479709755,249.4630162122041,310.93637916284746,245.50606780299967,308.5942862139257,248.27901886816727,253.10866066385725,236.85638445669625,3425.0,1662.0,1080.0,129.0,0.0,640.0,416.0,114,114,1910.865718453384,1839.6740004162652,1074.6231372135342,2015.540563163808,1916.0309406392696,1077.775969373168,13.270474385664771,30.260793705462472,62.55244978085389,14.319416525332976,33.16982112096984,65.67439331886376,565.7738782949784,684.3741379047132,580.1035011275874,658.3166062175354,864.0510982733047,1063.1886686176672,832.4595685114851,1033.9571018946858,830.2213239501876,1028.579993151862,31.68382734633373,33.18482249848985,9184,9184,9184
EyeT_group_dataset_II_image_name_grey_blue_participant_44_trial_3.csv,36511467.9900776,137.99669253275664,322.53293273521297,275.5493437772211,327.36577370978966,276.3024880140915,334.01982493827256,267.9255080184811,243.52706119414503,233.4441464290747,1433.0,1662.0,1080.0,129.0,0.0,640.0,416.0,92,100,1666.62459985653,1557.361555252211,1073.2815580812237,1743.1828143777673,1515.5349216336112,1082.4030485851804,20.641629701453937,36.50902268752496,78.80278794736368,18.198994277906188,33.22008108951261,68.76665267652203,622.6214056635157,641.1097288488193,618.0013458211001,663.0888014122897,896.623173504257,1003.4843753851006,842.8207243681072,1009.6084191629166,878.4620618244406,1017.2732956660562,36.3477529599501,39.87200062686077,7861,7861,7861
EyeT_group_dataset_II_image_name_grey_blue_participant_46_trial_0.csv,33440431.449748743,190.2073603310671,240.43858197669744,145.73759635801167,225.193101845632,147.26466165401115,268.301757076854,132.77673523727847,231.43472235990333,141.67481763220047,933.0,1662.0,1080.0,129.0,0.0,640.0,416.0,120,116,1511.9369512783824,1494.97427555576,465.7403558318471,1163.7713596276246,1081.9928397432084,468.8042620675596,36.81695754932676,43.472317634263256,82.48453294828391,26.40921240012769,49.3811024675698,69.9781712892824,484.17417325878057,474.0137925422539,465.4110885400231,404.74699270016447,901.0748400146514,921.406830838278,812.1552244615193,868.1882164248401,712.813681659673,757.9846145395106,44.66532030777372,46.02006128824653,6766,6766,6766
EyeT_group_dataset_II_image_name_grey_blue_participant_46_trial_2.csv,28383696.25907173,65.9495358649789,258.90554571549046,164.73361939063523,248.9181277787431,159.83960551170694,254.3259199341904,190.48291817012085,253.56708336696383,161.51902290375668,3225.0,1662.0,1080.0,129.0,0.0,640.0,416.0,90,76,1414.32594081975,1265.4468230251784,765.7163641272673,1184.1362133794753,1085.5877556517676,691.8025533045839,26.166372903637797,30.46982280358356,59.91049137277097,10.89780878504528,31.210334631206987,65.4151185055672,464.2348293347815,528.2848559199117,462.56954780087455,440.095487811074,792.5465677609047,743.5266572814458,733.9082476098143,705.5758062148334,759.8693892493967,637.7571011415457,22.604797973581235,22.595226544572085,5925,5925,5925
